transaction_id,customer_id,transaction_date,product,category,quantity,unit_price,total_amount,payment_method
1358,328,2026-03-23,Laptop,Electronics,2,55000.00,110000.00,UPI
1359,329,2026-04-06,Smartphone,Electronics,3,30000.00,90000.00,Card
1360,330,2026-04-20,Headphones,Electronics,1,2500.00,2500.00,Cash
1361,331,2026-05-04,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1362,332,2026-05-18,Keyboard,Accessories,3,1800.00,5400.00,UPI
1363,333,2024-12-08,Mouse,Accessories,1,900.00,900.00,Card
1364,334,2024-12-22,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1365,335,2025-01-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1366,336,2025-01-19,Laptop,Electronics,1,55000.00,55000.00,UPI
1367,337,2025-02-02,Smartphone,Electronics,2,30000.00,60000.00,Card
1368,338,2025-02-16,Headphones,Electronics,3,2500.00,7500.00,Cash
1369,339,2025-03-02,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1370,340,2025-03-16,Keyboard,Accessories,2,1800.00,3600.00,UPI
1371,341,2025-03-30,Mouse,Accessories,3,900.00,2700.00,Card
1372,342,2025-04-13,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1373,343,2025-04-27,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1374,344,2025-05-11,Laptop,Electronics,3,55000.00,165000.00,UPI
1375,345,2025-05-25,Smartphone,Electronics,1,30000.00,30000.00,Card
1376,346,2025-06-08,Headphones,Electronics,2,2500.00,5000.00,Cash
1377,347,2025-06-22,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1378,348,2025-07-06,Keyboard,Accessories,1,1800.00,1800.00,UPI
1379,349,2025-07-20,Mouse,Accessories,2,900.00,1800.00,Card
1380,350,2025-08-03,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1381,351,2025-08-17,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1382,352,2025-08-31,Laptop,Electronics,2,55000.00,110000.00,UPI
1383,353,2025-09-14,Smartphone,Electronics,3,30000.00,90000.00,Card
1384,354,2025-09-28,Headphones,Electronics,1,2500.00,2500.00,Cash
1385,355,2025-10-12,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1386,356,2025-10-26,Keyboard,Accessories,3,1800.00,5400.00,UPI
1387,357,2025-11-09,Mouse,Accessories,1,900.00,900.00,Card
1388,358,2025-11-23,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1389,359,2025-12-07,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1390,360,2025-12-21,Laptop,Electronics,1,55000.00,55000.00,UPI
1391,361,2026-01-04,Smartphone,Electronics,2,30000.00,60000.00,Card
1392,362,2026-01-18,Headphones,Electronics,3,2500.00,7500.00,Cash
1393,363,2026-02-01,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1394,364,2026-02-15,Keyboard,Accessories,2,1800.00,3600.00,UPI
1395,365,2025-03-01,Mouse,Accessories,3,900.00,2700.00,Card
1396,366,2025-03-15,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1397,367,2025-03-29,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1398,368,2025-04-12,Laptop,Electronics,3,55000.00,165000.00,UPI
1399,369,2025-04-26,Smartphone,Electronics,1,30000.00,30000.00,Card
1400,370,2025-05-10,Headphones,Electronics,2,2500.00,5000.00,Cash
1401,371,2025-05-24,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1402,372,2025-06-07,Keyboard,Accessories,1,1800.00,1800.00,UPI
1403,373,2025-06-21,Mouse,Accessories,2,900.00,1800.00,Card
1404,374,2024-01-12,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1405,375,2024-01-26,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1406,376,2024-02-09,Laptop,Electronics,2,55000.00,110000.00,UPI
1407,377,2024-02-23,Smartphone,Electronics,3,30000.00,90000.00,Card
1408,378,2024-03-08,Headphones,Electronics,1,2500.00,2500.00,Cash
1409,379,2024-03-22,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1410,380,2024-04-05,Keyboard,Accessories,3,1800.00,5400.00,UPI
1411,381,2024-04-19,Mouse,Accessories,1,900.00,900.00,Card
1412,382,2024-05-03,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1413,383,2024-05-17,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1414,384,2024-05-31,Laptop,Electronics,1,55000.00,55000.00,UPI
1415,385,2024-06-14,Smartphone,Electronics,2,30000.00,60000.00,Card
1416,386,2024-06-28,Headphones,Electronics,3,2500.00,7500.00,Cash
1417,387,2024-07-12,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1418,388,2024-07-26,Keyboard,Accessories,2,1800.00,3600.00,UPI
1419,389,2024-08-09,Mouse,Accessories,3,900.00,2700.00,Card
1420,390,2024-08-23,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1421,391,2024-09-06,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1422,392,2024-09-20,Laptop,Electronics,3,55000.00,165000.00,UPI
1423,393,2024-10-04,Smartphone,Electronics,1,30000.00,30000.00,Card
1424,394,2024-10-18,Headphones,Electronics,2,2500.00,5000.00,Cash
1425,395,2024-11-01,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1426,396,2024-11-15,Keyboard,Accessories,1,1800.00,1800.00,UPI
1427,397,2024-11-29,Mouse,Accessories,2,900.00,1800.00,Card
1428,398,2024-12-13,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1429,399,2024-12-27,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1430,400,2025-01-10,Laptop,Electronics,2,55000.00,110000.00,UPI
1431,401,2025-01-24,Smartphone,Electronics,3,30000.00,90000.00,Card
1432,402,2025-02-07,Headphones,Electronics,1,2500.00,2500.00,Cash
1433,403,2025-02-21,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1434,404,2025-03-07,Keyboard,Accessories,3,1800.00,5400.00,UPI
1435,405,2025-03-21,Mouse,Accessories,1,900.00,900.00,Card
1436,406,2025-04-04,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1437,407,2025-04-18,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1438,408,2025-05-02,Laptop,Electronics,1,55000.00,55000.00,UPI
1439,409,2025-05-16,Smartphone,Electronics,2,30000.00,60000.00,Card
1440,410,2025-05-30,Headphones,Electronics,3,2500.00,7500.00,Cash
1441,411,2025-06-13,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1442,412,2025-06-27,Keyboard,Accessories,2,1800.00,3600.00,UPI
1443,413,2025-07-11,Mouse,Accessories,3,900.00,2700.00,Card
1444,414,2025-07-25,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1445,415,2025-08-08,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1446,416,2024-02-29,Laptop,Electronics,3,55000.00,165000.00,UPI
1447,417,2024-03-14,Smartphone,Electronics,1,30000.00,30000.00,Card
1448,418,2024-03-28,Headphones,Electronics,2,2500.00,5000.00,Cash
1449,419,2024-04-11,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1450,420,2024-04-25,Keyboard,Accessories,1,1800.00,1800.00,UPI
1451,421,2024-05-09,Mouse,Accessories,2,900.00,1800.00,Card
1452,422,2024-05-23,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1453,423,2024-06-06,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1454,424,2024-06-20,Laptop,Electronics,2,55000.00,110000.00,UPI
1455,425,2024-07-04,Smartphone,Electronics,3,30000.00,90000.00,Card
1456,426,2024-07-18,Headphones,Electronics,1,2500.00,2500.00,Cash
1457,427,2024-08-01,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1458,428,2024-08-15,Keyboard,Accessories,3,1800.00,5400.00,UPI
1459,429,2024-08-29,Mouse,Accessories,1,900.00,900.00,Card
1460,430,2024-09-12,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1461,431,2024-09-26,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1462,432,2024-10-10,Laptop,Electronics,1,55000.00,55000.00,UPI
1463,433,2024-10-24,Smartphone,Electronics,2,30000.00,60000.00,Card
1464,434,2024-11-07,Headphones,Electronics,3,2500.00,7500.00,Cash
1465,435,2024-11-21,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1466,436,2024-12-05,Keyboard,Accessories,2,1800.00,3600.00,UPI
1467,437,2024-12-19,Mouse,Accessories,3,900.00,2700.00,Card
1468,438,2025-01-02,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1469,439,2025-01-16,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1470,440,2025-01-30,Laptop,Electronics,3,55000.00,165000.00,UPI
1471,441,2025-02-13,Smartphone,Electronics,1,30000.00,30000.00,Card
1472,442,2025-02-27,Headphones,Electronics,2,2500.00,5000.00,Cash
1473,443,2025-03-13,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1474,444,2025-03-27,Keyboard,Accessories,1,1800.00,1800.00,UPI
1475,445,2025-04-10,Mouse,Accessories,2,900.00,1800.00,Card
1476,446,2025-04-24,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1477,447,2025-05-08,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1478,448,2025-05-22,Laptop,Electronics,2,55000.00,110000.00,UPI
1479,449,2025-06-05,Smartphone,Electronics,3,30000.00,90000.00,Card
1480,450,2025-06-19,Headphones,Electronics,1,2500.00,2500.00,Cash
1481,451,2025-07-03,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1482,452,2025-07-17,Keyboard,Accessories,3,1800.00,5400.00,UPI
1483,453,2025-07-31,Mouse,Accessories,1,900.00,900.00,Card
1484,454,2025-08-14,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1485,455,2025-08-28,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1486,456,2025-09-11,Laptop,Electronics,1,55000.00,55000.00,UPI
1487,457,2024-04-03,Smartphone,Electronics,2,30000.00,60000.00,Card
1488,458,2024-04-17,Headphones,Electronics,3,2500.00,7500.00,Cash
1489,459,2024-05-01,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1490,460,2024-05-15,Keyboard,Accessories,2,1800.00,3600.00,UPI
1491,461,2024-05-29,Mouse,Accessories,3,900.00,2700.00,Card
1492,462,2024-06-12,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1493,463,2024-06-26,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1494,464,2024-07-10,Laptop,Electronics,3,55000.00,165000.00,UPI
1495,465,2024-07-24,Smartphone,Electronics,1,30000.00,30000.00,Card
1496,466,2024-08-07,Headphones,Electronics,2,2500.00,5000.00,Cash
1497,467,2024-08-21,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1498,468,2024-09-04,Keyboard,Accessories,1,1800.00,1800.00,UPI
1499,469,2024-09-18,Mouse,Accessories,2,900.00,1800.00,Card
1500,470,2024-10-02,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1501,471,2024-10-16,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1502,472,2024-10-30,Laptop,Electronics,2,55000.00,110000.00,UPI
1503,473,2024-11-13,Smartphone,Electronics,3,30000.00,90000.00,Card
1504,474,2024-11-27,Headphones,Electronics,1,2500.00,2500.00,Cash
1505,475,2024-12-11,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1506,476,2024-12-25,Keyboard,Accessories,3,1800.00,5400.00,UPI
1507,477,2025-01-08,Mouse,Accessories,1,900.00,900.00,Card
1508,478,2025-01-22,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1509,479,2025-02-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1510,480,2025-02-19,Laptop,Electronics,1,55000.00,55000.00,UPI
1511,481,2025-03-05,Smartphone,Electronics,2,30000.00,60000.00,Card
1512,482,2025-03-19,Headphones,Electronics,3,2500.00,7500.00,Cash
1513,483,2025-04-02,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1514,484,2025-04-16,Keyboard,Accessories,2,1800.00,3600.00,UPI
1515,485,2025-04-30,Mouse,Accessories,3,900.00,2700.00,Card
1516,486,2025-05-14,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1517,487,2025-05-28,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1518,488,2025-06-11,Laptop,Electronics,3,55000.00,165000.00,UPI
1519,489,2025-06-25,Smartphone,Electronics,1,30000.00,30000.00,Card
1520,490,2025-07-09,Headphones,Electronics,2,2500.00,5000.00,Cash
1521,491,2025-07-23,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1522,492,2025-08-06,Keyboard,Accessories,1,1800.00,1800.00,UPI
1523,493,2025-08-20,Mouse,Accessories,2,900.00,1800.00,Card
1524,494,2025-09-03,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1525,495,2025-09-17,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1526,496,2025-10-01,Laptop,Electronics,2,55000.00,110000.00,UPI
1527,497,2025-10-15,Smartphone,Electronics,3,30000.00,90000.00,Card
1528,498,2025-10-29,Headphones,Electronics,1,2500.00,2500.00,Cash
1529,499,2024-05-21,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1530,500,2024-06-04,Keyboard,Accessories,3,1800.00,5400.00,UPI
1531,1,2025-02-12,Mouse,Accessories,1,900.00,900.00,Card
1532,2,2025-03-02,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1533,3,2025-04-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1534,4,2025-05-01,Laptop,Electronics,1,55000.00,55000.00,UPI
1535,5,2025-05-26,Smartphone,Electronics,2,30000.00,60000.00,Card
1536,6,2025-06-18,Headphones,Electronics,3,2500.00,7500.00,Cash
1537,7,2025-07-14,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1538,8,2025-08-10,Keyboard,Accessories,2,1800.00,3600.00,UPI
1539,9,2025-09-04,Mouse,Accessories,3,900.00,2700.00,Card
1540,10,2025-09-30,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1541,11,2025-10-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1542,12,2025-11-24,Laptop,Electronics,3,55000.00,165000.00,UPI
1543,13,2025-12-24,Smartphone,Electronics,1,30000.00,30000.00,Card
1544,14,2026-01-23,Headphones,Electronics,2,2500.00,5000.00,Cash
1545,15,2026-02-22,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1546,16,2026-03-26,Keyboard,Accessories,1,1800.00,1800.00,UPI
1547,17,2026-04-23,Mouse,Accessories,2,900.00,1800.00,Card
1548,18,2026-05-24,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1549,19,2026-06-25,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1550,20,2026-07-25,Laptop,Electronics,2,55000.00,110000.00,UPI
1551,21,2024-11-10,Smartphone,Electronics,3,30000.00,90000.00,Card
1552,22,2024-11-24,Headphones,Electronics,1,2500.00,2500.00,Cash
1553,23,2024-12-08,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1554,24,2024-12-22,Keyboard,Accessories,3,1800.00,5400.00,UPI
1555,25,2025-01-05,Mouse,Accessories,1,900.00,900.00,Card
1556,26,2025-01-19,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1557,27,2025-02-02,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1558,28,2025-02-16,Laptop,Electronics,1,55000.00,55000.00,UPI
1559,29,2025-03-02,Smartphone,Electronics,2,30000.00,60000.00,Card
1560,30,2025-03-16,Headphones,Electronics,3,2500.00,7500.00,Cash
1561,31,2025-03-30,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1562,32,2025-04-13,Keyboard,Accessories,2,1800.00,3600.00,UPI
1563,33,2025-04-27,Mouse,Accessories,3,900.00,2700.00,Card
1564,34,2025-05-11,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1565,35,2025-05-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1566,36,2025-06-08,Laptop,Electronics,3,55000.00,165000.00,UPI
1567,37,2025-06-22,Smartphone,Electronics,1,30000.00,30000.00,Card
1568,38,2025-07-06,Headphones,Electronics,2,2500.00,5000.00,Cash
1569,39,2025-07-20,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1570,40,2024-02-10,Keyboard,Accessories,1,1800.00,1800.00,UPI
1571,41,2024-02-24,Mouse,Accessories,2,900.00,1800.00,Card
1572,42,2024-03-09,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1573,43,2024-03-23,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1574,44,2024-04-06,Laptop,Electronics,2,55000.00,110000.00,UPI
1575,45,2024-04-20,Smartphone,Electronics,3,30000.00,90000.00,Card
1576,46,2024-05-04,Headphones,Electronics,1,2500.00,2500.00,Cash
1577,47,2024-05-18,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1578,48,2024-06-01,Keyboard,Accessories,3,1800.00,5400.00,UPI
1579,49,2024-06-15,Mouse,Accessories,1,900.00,900.00,Card
1580,50,2024-06-29,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1581,51,2024-07-13,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1582,52,2024-07-27,Laptop,Electronics,1,55000.00,55000.00,UPI
1583,53,2024-08-10,Smartphone,Electronics,2,30000.00,60000.00,Card
1584,54,2024-08-24,Headphones,Electronics,3,2500.00,7500.00,Cash
1585,55,2024-09-07,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1586,56,2024-09-21,Keyboard,Accessories,2,1800.00,3600.00,UPI
1587,57,2024-10-05,Mouse,Accessories,3,900.00,2700.00,Card
1588,58,2024-10-19,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1589,59,2024-11-02,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1590,60,2024-11-16,Laptop,Electronics,3,55000.00,165000.00,UPI
1591,61,2024-11-30,Smartphone,Electronics,1,30000.00,30000.00,Card
1592,62,2024-12-14,Headphones,Electronics,2,2500.00,5000.00,Cash
1593,63,2024-12-28,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1594,64,2025-01-11,Keyboard,Accessories,1,1800.00,1800.00,UPI
1595,65,2025-01-25,Mouse,Accessories,2,900.00,1800.00,Card
1596,66,2025-02-08,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1597,67,2025-02-22,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1598,68,2025-03-08,Laptop,Electronics,2,55000.00,110000.00,UPI
1599,69,2025-03-22,Smartphone,Electronics,3,30000.00,90000.00,Card
1600,70,2025-04-05,Headphones,Electronics,1,2500.00,2500.00,Cash
1601,71,2025-04-19,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1602,72,2025-05-03,Keyboard,Accessories,3,1800.00,5400.00,UPI
1603,73,2025-05-17,Mouse,Accessories,1,900.00,900.00,Card
1604,74,2025-05-31,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1605,75,2025-06-14,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1606,76,2025-06-28,Laptop,Electronics,1,55000.00,55000.00,UPI
1607,77,2025-07-12,Smartphone,Electronics,2,30000.00,60000.00,Card
1608,78,2025-07-26,Headphones,Electronics,3,2500.00,7500.00,Cash
1609,79,2025-08-09,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1610,80,2025-08-23,Keyboard,Accessories,2,1800.00,3600.00,UPI
1611,81,2025-09-06,Mouse,Accessories,3,900.00,2700.00,Card
1612,82,2024-03-29,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1613,83,2024-04-12,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1614,84,2024-04-26,Laptop,Electronics,3,55000.00,165000.00,UPI
1615,85,2024-05-10,Smartphone,Electronics,1,30000.00,30000.00,Card
1616,86,2024-05-24,Headphones,Electronics,2,2500.00,5000.00,Cash
1617,87,2024-06-07,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1618,88,2024-06-21,Keyboard,Accessories,1,1800.00,1800.00,UPI
1619,89,2024-07-05,Mouse,Accessories,2,900.00,1800.00,Card
1620,90,2024-07-19,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1621,91,2024-08-02,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1622,92,2024-08-16,Laptop,Electronics,2,55000.00,110000.00,UPI
1623,93,2024-08-30,Smartphone,Electronics,3,30000.00,90000.00,Card
1624,94,2024-09-13,Headphones,Electronics,1,2500.00,2500.00,Cash
1625,95,2024-09-27,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1626,96,2024-10-11,Keyboard,Accessories,3,1800.00,5400.00,UPI
1627,97,2024-10-25,Mouse,Accessories,1,900.00,900.00,Card
1628,98,2024-11-08,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1629,99,2024-11-22,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1630,100,2024-12-06,Laptop,Electronics,1,55000.00,55000.00,UPI
1631,101,2024-12-20,Smartphone,Electronics,2,30000.00,60000.00,Card
1632,102,2025-01-03,Headphones,Electronics,3,2500.00,7500.00,Cash
1633,103,2025-01-17,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1634,104,2025-01-31,Keyboard,Accessories,2,1800.00,3600.00,UPI
1635,105,2025-02-14,Mouse,Accessories,3,900.00,2700.00,Card
1636,106,2025-02-28,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1637,107,2025-03-14,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1638,108,2025-03-28,Laptop,Electronics,3,55000.00,165000.00,UPI
1639,109,2025-04-11,Smartphone,Electronics,1,30000.00,30000.00,Card
1640,110,2025-04-25,Headphones,Electronics,2,2500.00,5000.00,Cash
1641,111,2025-05-09,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1642,112,2025-05-23,Keyboard,Accessories,1,1800.00,1800.00,UPI
1643,113,2025-06-06,Mouse,Accessories,2,900.00,1800.00,Card
1644,114,2025-06-20,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1645,115,2025-07-04,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1646,116,2025-07-18,Laptop,Electronics,2,55000.00,110000.00,UPI
1647,117,2025-08-01,Smartphone,Electronics,3,30000.00,90000.00,Card
1648,118,2025-08-15,Headphones,Electronics,1,2500.00,2500.00,Cash
1649,119,2025-08-29,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1650,120,2025-09-12,Keyboard,Accessories,3,1800.00,5400.00,UPI
1651,121,2025-09-26,Mouse,Accessories,1,900.00,900.00,Card
1652,122,2025-10-10,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1653,123,2025-10-24,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1654,124,2024-05-16,Laptop,Electronics,1,55000.00,55000.00,UPI
1655,125,2024-05-30,Smartphone,Electronics,2,30000.00,60000.00,Card
1656,126,2024-06-13,Headphones,Electronics,3,2500.00,7500.00,Cash
1657,127,2024-06-27,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
1658,128,2024-07-11,Keyboard,Accessories,2,1800.00,3600.00,UPI
1659,129,2024-07-25,Mouse,Accessories,3,900.00,2700.00,Card
1660,130,2024-08-08,Smartwatch,Electronics,1,7000.00,7000.00,Cash
1661,131,2024-08-22,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
1662,132,2024-09-05,Laptop,Electronics,3,55000.00,165000.00,UPI
1663,133,2024-09-19,Smartphone,Electronics,1,30000.00,30000.00,Card
1664,134,2024-10-03,Headphones,Electronics,2,2500.00,5000.00,Cash
1665,135,2024-10-17,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
1666,136,2024-10-31,Keyboard,Accessories,1,1800.00,1800.00,UPI
1667,137,2024-11-14,Mouse,Accessories,2,900.00,1800.00,Card
1668,138,2024-11-28,Smartwatch,Electronics,3,7000.00,21000.00,Cash
1669,139,2024-12-12,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
1670,140,2024-12-26,Laptop,Electronics,2,55000.00,110000.00,UPI
1671,141,2025-01-09,Smartphone,Electronics,3,30000.00,90000.00,Card
1672,142,2025-01-23,Headphones,Electronics,1,2500.00,2500.00,Cash
1673,143,2025-02-06,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
1674,144,2025-02-20,Keyboard,Accessories,3,1800.00,5400.00,UPI
1675,145,2025-03-06,Mouse,Accessories,1,900.00,900.00,Card
1676,146,2025-03-20,Smartwatch,Electronics,2,7000.00,14000.00,Cash
1677,147,2025-04-03,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
1678,148,2025-04-17,Laptop,Electronics,1,55000.00,55000.00,UPI
1679,149,2025-05-01,Smartphone,Electronics,2,30000.00,60000.00,Card
